2000-01-17,2000-01-24,0027.HK,0,0.61,0.59,-3.2786885245901667
2000-01-17,2000-01-24,0083.HK,0,3.65909,3.63636,-0.621192700917445
2000-01-17,2000-01-24,0101.HK,0,6.05,5.45,-9.917355371900822
2000-01-17,2000-01-24,0144.HK,0,6.5,6.7,3.0769230769230793
2000-01-17,2000-01-24,0267.HK,0,32.448101,31.4909,-2.949944589977704
2000-01-17,2000-01-24,0688.HK,0,1.31197,1.43738,9.558907596972494
2000-01-17,2000-01-24,0941.HK,0,44.700001,43.700001,-2.23713641527659
2000-01-17,2000-01-24,1038.HK,0,14.45,14.15,-2.076124567474041
2000-01-17,2000-01-24,1044.HK,0,2.00625,1.98208,-1.2047352024922129
2000-01-17,2000-01-24,1109.HK,0,0.83,0.88,6.024096385542174
2000-01-18,2000-01-24,0001.HK,0,66.468803,66.826103,0.537545410589099
2000-01-18,2000-01-24,0002.HK,0,34.400002,33.400002,-2.9069765751757806
2000-01-18,2000-01-24,0003.HK,0,4.00965,3.91326,-2.4039504694923384
2000-01-18,2000-01-24,0004.HK,0,15.62,15.2946,-2.083226632522397
2000-01-18,2000-01-24,0005.HK,0,96.0,92.75,-3.3854166666666665
2000-01-18,2000-01-24,0006.HK,0,25.0,24.35,-2.5999999999999943
2000-01-18,2000-01-24,0011.HK,0,78.5,76.5,-2.547770700636943
2000-01-18,2000-01-24,0012.HK,0,25.2715,24.8368,-1.72011950220604
2000-01-18,2000-01-24,0016.HK,0,74.5,71.25,-4.3624161073825505
2000-01-18,2000-01-24,0017.HK,0,12.546,11.9059,-5.10202454965725
2000-01-18,2000-01-24,0019.HK,0,39.599998,40.299999,1.7676793822060302
2000-01-18,2000-01-24,0023.HK,0,18.9091,18.181801,-3.846290939283195
2000-01-18,2000-01-24,0027.HK,0,0.61,0.59,-3.2786885245901667
2000-01-18,2000-01-24,0083.HK,0,3.70455,3.63636,-1.8407093979025786
2000-01-18,2000-01-24,0101.HK,0,5.9,5.45,-7.6271186440677985
2000-01-18,2000-01-24,0144.HK,0,6.35,6.7,5.511811023622056
2000-01-18,2000-01-24,0267.HK,0,31.8738,31.4909,-1.2013001273773425
2000-01-18,2000-01-24,0688.HK,0,1.28303,1.43738,12.030116209285849
2000-01-18,2000-01-24,0941.HK,0,47.200001,43.700001,-7.415254080185295
2000-01-18,2000-01-24,1038.HK,0,14.4,14.15,-1.7361111111111112
2000-01-18,2000-01-24,1044.HK,0,1.98208,1.98208,0.0
2000-01-18,2000-01-24,1109.HK,0,0.87,0.88,1.1494252873563229
2000-01-19,2000-01-24,0001.HK,0,65.754097,66.826103,1.6303257879125035
2000-01-19,2000-01-24,0002.HK,0,33.900002,33.400002,-1.4749261666710227
2000-01-19,2000-01-24,0003.HK,0,3.91326,3.91326,0.0
2000-01-19,2000-01-24,0004.HK,0,15.1551,15.2946,0.9204822139082007
2000-01-19,2000-01-24,0005.HK,0,93.25,92.75,-0.5361930294906166
2000-01-19,2000-01-24,0006.HK,0,24.299999,24.35,0.20576544056648619
2000-01-19,2000-01-24,0011.HK,0,76.0,76.5,0.6578947368421052
2000-01-19,2000-01-24,0012.HK,0,24.774799,24.8368,0.25025833711102413
2000-01-19,2000-01-24,0016.HK,0,72.5,71.25,-1.7241379310344827
2000-01-19,2000-01-24,0017.HK,0,12.418,11.9059,-4.123852472217735
2000-01-19,2000-01-24,0019.HK,0,37.799999,40.299999,6.613756788723725
2000-01-19,2000-01-24,0023.HK,0,18.181801,18.181801,0.0
2000-01-19,2000-01-24,0027.HK,0,0.59,0.59,0.0
2000-01-19,2000-01-24,0083.HK,0,3.63636,3.63636,0.0
2000-01-19,2000-01-24,0101.HK,0,5.55,5.45,-1.8018018018017956
2000-01-19,2000-01-24,0144.HK,0,6.35,6.7,5.511811023622056
2000-01-19,2000-01-24,0267.HK,0,32.1609,31.4909,-2.0832750327260685
2000-01-19,2000-01-24,0688.HK,0,1.25409,1.43738,14.615378481608193
2000-01-19,2000-01-24,0941.HK,0,45.0,43.700001,-2.8888866666666657
2000-01-19,2000-01-24,1038.HK,0,14.3,14.15,-1.0489510489510514
2000-01-19,2000-01-24,1044.HK,0,1.98208,1.98208,0.0
2000-01-19,2000-01-24,1109.HK,0,0.85,0.88,3.529411764705886
2000-01-20,2000-01-25,0002.HK,27.77775462964891,33.799999,33.200001,-1.7751420643533138
2000-01-20,2000-01-25,0005.HK,17.777777777777786,91.5,90.5,-1.092896174863388
2000-01-20,2000-01-25,0012.HK,18.439753818473832,25.2715,24.8368,-1.72011950220604
2000-01-20,2000-01-25,0016.HK,20.930232558139537,71.5,70.5,-1.3986013986013985
2000-01-20,2000-01-25,0017.HK,9.522746717256254,12.2473,11.7352,-4.181329762478248
2000-01-20,2000-01-25,0083.HK,20.69002139248383,3.63636,3.54545,-2.5000275000274894
2000-01-20,2000-01-25,0101.HK,26.19047619047616,5.4,5.3,-1.8518518518518614
2000-01-20,2000-01-25,0688.HK,26.785813449826918,1.19621,1.30233,8.871352020130244
2000-01-20,2000-01-25,1038.HK,22.85714285714289,14.15,13.9,-1.76678445229682
2000-01-21,2000-01-26,0001.HK,0,65.932701,70.042397,6.233167969260049
2000-01-21,2000-01-26,0002.HK,0,33.5,33.299999,-0.5970179104477622
2000-01-21,2000-01-26,0003.HK,0,3.93254,3.93254,0.0
2000-01-21,2000-01-26,0004.HK,0,15.4341,15.0157,-2.7108804530228525
2000-01-21,2000-01-26,0005.HK,0,90.5,91.25,0.8287292817679558
2000-01-21,2000-01-26,0006.HK,0,24.35,24.200001,-0.6160123203285466
2000-01-21,2000-01-26,0011.HK,0,76.25,77.25,1.3114754098360655
2000-01-21,2000-01-26,0012.HK,0,25.0231,25.6441,2.4817069028218017
2000-01-21,2000-01-26,0016.HK,0,71.5,74.0,3.4965034965034967
2000-01-21,2000-01-26,0017.HK,0,11.9912,11.9059,-0.7113549936620054
2000-01-21,2000-01-26,0019.HK,0,39.799999,38.700001,-2.7638141397943237
2000-01-21,2000-01-26,0023.HK,0,18.0,18.227301,1.262783333333337
2000-01-21,2000-01-26,0027.HK,0,0.59,0.59,0.0
2000-01-21,2000-01-26,0083.HK,0,3.63636,3.59091,-1.2498762498762437
2000-01-21,2000-01-26,0101.HK,0,5.45,5.35,-1.8348623853211108
2000-01-21,2000-01-26,0144.HK,0,6.4,6.6,3.124999999999989
2000-01-21,2000-01-26,0267.HK,0,32.065201,31.2038,-2.6864044918976204
2000-01-21,2000-01-26,0688.HK,0,1.22515,1.33127,8.661796514712483
2000-01-21,2000-01-26,0941.HK,0,44.799999,46.400002,3.571435347576684
2000-01-21,2000-01-26,1038.HK,0,14.05,14.1,0.35587188612098886
2000-01-21,2000-01-26,1044.HK,0,1.95791,1.93373,-1.2349903723868865
2000-01-21,2000-01-26,1109.HK,0,0.82,0.86,4.878048780487809
2000-01-24,2000-01-31,0002.HK,24.952016312937275,33.400002,32.5,-2.6946166051127802
2000-01-24,2000-01-31,0005.HK,24.77744807121661,92.75,92.25,-0.5390835579514826
2000-01-24,2000-01-31,0012.HK,17.54014642359273,24.8368,26.078699,5.000237550731174
2000-01-24,2000-01-31,0016.HK,20.671378091872796,71.25,72.25,1.4035087719298245
2000-01-24,2000-01-31,0017.HK,8.431421231575285,11.9059,12.7593,7.167874751173778
2000-01-24,2000-01-31,0083.HK,20.69002139248383,3.63636,3.68182,1.250151250151258
2000-01-24,2000-01-31,0101.HK,27.90697674418601,5.45,5.05,-7.339449541284409
2000-01-24,2000-01-31,1038.HK,25.933202357563857,14.15,13.85,-2.1201413427561886
2000-01-25,2000-01-31,0002.HK,23.58687507359558,33.200001,32.5,-2.1084366834808237
2000-01-25,2000-01-31,0005.HK,22.51140605557859,90.5,92.25,1.9337016574585635
2000-01-25,2000-01-31,0011.HK,29.565769291796684,75.25,75.75,0.6644518272425249
2000-01-25,2000-01-31,0012.HK,17.54014642359273,24.8368,26.078699,5.000237550731174
2000-01-25,2000-01-31,0016.HK,19.8771562990068,70.5,72.25,2.4822695035460995
2000-01-25,2000-01-31,0017.HK,7.9153230218004325,11.7352,12.7593,8.726736655532065
2000-01-25,2000-01-31,0083.HK,17.836773975595193,3.54545,3.68182,3.846338264536233
2000-01-25,2000-01-31,0101.HK,25.81795035009543,5.3,5.05,-4.716981132075472
2000-01-25,2000-01-31,1038.HK,22.587863630380426,13.9,13.85,-0.35971223021583243
2000-01-26,2000-01-31,0002.HK,25.77350224588224,33.299999,32.5,-2.402399471543527
2000-01-26,2000-01-31,0005.HK,24.974515012974166,91.25,92.25,1.095890410958904
2000-01-26,2000-01-31,0012.HK,25.681687849275733,25.6441,26.078699,1.6947329015251016
2000-01-26,2000-01-31,0017.HK,13.6101307484238,11.9059,12.7593,7.167874751173778
